代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交额(百万),成交量(股)
SPX.GI,标普500,1935/4/26,9.4,9.4,9.4,9.4,0,0
SPX.GI,标普500,1935/4/29,9.39,9.39,9.39,9.39,0,0
SPX.GI,标普500,1935/4/30,9.28,9.28,9.28,9.28,0,0
SPX.GI,标普500,1935/5/1,9.23,9.23,9.23,9.23,0,0
SPX.GI,标普500,1935/5/2,9.27,9.27,9.27,9.27,0,0
SPX.GI,标普500,1935/5/3,9.42,9.42,9.42,9.42,0,0
SPX.GI,标普500,1935/5/6,9.42,9.42,9.42,9.42,0,0
SPX.GI,标普500,1935/5/7,9.38,9.38,9.38,9.38,0,0
SPX.GI,标普500,1935/5/8,9.65,9.65,9.65,9.65,0,0
SPX.GI,标普500,1935/5/9,9.69,9.69,9.69,9.69,0,0
SPX.GI,标普500,1935/5/10,9.75,9.75,9.75,9.75,0,0
SPX.GI,标普500,1935/5/13,9.8,9.8,9.8,9.8,0,0
SPX.GI,标普500,1935/5/14,9.81,9.81,9.81,9.81,0,0
SPX.GI,标普500,1935/5/15,9.82,9.82,9.82,9.82,0,0
SPX.GI,标普500,1935/5/16,10.04,10.04,10.04,10.04,0,0
SPX.GI,标普500,1935/5/17,10.01,10.01,10.01,10.01,0,0
SPX.GI,标普500,1935/5/20,9.89,9.89,9.89,9.89,0,0
SPX.GI,标普500,1935/5/21,9.98,9.98,9.98,9.98,0,0
SPX.GI,标普500,1935/5/22,10.06,10.06,10.06,10.06,0,0
SPX.GI,标普500,1935/5/23,10.07,10.07,10.07,10.07,0,0
SPX.GI,标普500,1935/5/24,10.02,10.02,10.02,10.02,0,0
SPX.GI,标普500,1935/5/27,10.03,10.03,10.03,10.03,0,0
SPX.GI,标普500,1935/5/28,9.85,9.85,9.85,9.85,0,0
SPX.GI,标普500,1935/5/29,9.69,9.69,9.69,9.69,0,0
SPX.GI,标普500,1935/5/31,9.58,9.58,9.58,9.58,0,0
SPX.GI,标普500,1935/6/3,9.67,9.67,9.67,9.67,0,0
SPX.GI,标普500,1935/6/4,9.92,9.92,9.92,9.92,0,0
SPX.GI,标普500,1935/6/5,9.91,9.91,9.91,9.91,0,0
SPX.GI,标普500,1935/6/6,9.84,9.84,9.84,9.84,0,0
SPX.GI,标普500,1935/6/7,9.9,9.9,9.9,9.9,0,0
SPX.GI,标普500,1935/6/10,10.03,10.03,10.03,10.03,0,0
SPX.GI,标普500,1935/6/11,10.13,10.13,10.13,10.13,0,0
SPX.GI,标普500,1935/6/12,10.06,10.06,10.06,10.06,0,0
SPX.GI,标普500,1935/6/13,10.12,10.12,10.12,10.12,0,0
SPX.GI,标普500,1935/6/14,10.22,10.22,10.22,10.22,0,0
SPX.GI,标普500,1935/6/17,10.22,10.22,10.22,10.22,0,0
SPX.GI,标普500,1935/6/18,10.28,10.28,10.28,10.28,0,0
SPX.GI,标普500,1935/6/19,10.23,10.23,10.23,10.23,0,0
SPX.GI,标普500,1935/6/20,10.15,10.15,10.15,10.15,0,0
SPX.GI,标普500,1935/6/21,10.38,10.38,10.38,10.38,0,0
SPX.GI,标普500,1935/6/24,10.47,10.47,10.47,10.47,0,0
SPX.GI,标普500,1935/6/25,10.32,10.32,10.32,10.32,0,0
SPX.GI,标普500,1935/6/26,10.2,10.2,10.2,10.2,0,0
SPX.GI,标普500,1935/6/27,10.15,10.15,10.15,10.15,0,0
SPX.GI,标普500,1935/6/28,10.24,10.24,10.24,10.24,0,0
SPX.GI,标普500,1935/7/1,10.28,10.28,10.28,10.28,0,0
SPX.GI,标普500,1935/7/2,10.29,10.29,10.29,10.29,0,0
SPX.GI,标普500,1935/7/3,10.35,10.35,10.35,10.35,0,0
SPX.GI,标普500,1935/7/5,10.47,10.47,10.47,10.47,0,0
SPX.GI,标普500,1935/7/8,10.6,10.6,10.6,10.6,0,0
SPX.GI,标普500,1935/7/9,10.55,10.55,10.55,10.55,0,0
SPX.GI,标普500,1935/7/10,10.63,10.63,10.63,10.63,0,0
SPX.GI,标普500,1935/7/11,10.52,10.52,10.52,10.52,0,0
SPX.GI,标普500,1935/7/12,10.62,10.62,10.62,10.62,0,0
SPX.GI,标普500,1935/7/15,10.6,10.6,10.6,10.6,0,0
SPX.GI,标普500,1935/7/16,10.62,10.62,10.62,10.62,0,0
SPX.GI,标普500,1935/7/17,10.67,10.67,10.67,10.67,0,0
SPX.GI,标普500,1935/7/18,10.66,10.66,10.66,10.66,0,0
SPX.GI,标普500,1935/7/19,10.58,10.58,10.58,10.58,0,0
SPX.GI,标普500,1935/7/22,10.77,10.77,10.77,10.77,0,0
SPX.GI,标普500,1935/7/23,10.76,10.76,10.76,10.76,0,0
SPX.GI,标普500,1935/7/24,10.84,10.84,10.84,10.84,0,0
SPX.GI,标普500,1935/7/25,10.73,10.73,10.73,10.73,0,0
SPX.GI,标普500,1935/7/26,10.79,10.79,10.79,10.79,0,0
SPX.GI,标普500,1935/7/29,11.04,11.04,11.04,11.04,0,0
SPX.GI,标普500,1935/7/30,10.94,10.94,10.94,10.94,0,0
SPX.GI,标普500,1935/7/31,11.08,11.08,11.08,11.08,0,0
SPX.GI,标普500,1935/8/1,11.04,11.04,11.04,11.04,0,0
SPX.GI,标普500,1935/8/2,10.95,10.95,10.95,10.95,0,0
SPX.GI,标普500,1935/8/5,11.2,11.2,11.2,11.2,0,0
SPX.GI,标普500,1935/8/6,11.19,11.19,11.19,11.19,0,0
SPX.GI,标普500,1935/8/7,11.18,11.18,11.18,11.18,0,0
SPX.GI,标普500,1935/8/8,11.22,11.22,11.22,11.22,0,0
SPX.GI,标普500,1935/8/9,11.49,11.49,11.49,11.49,0,0
SPX.GI,标普500,1935/8/12,11.6,11.6,11.6,11.6,0,0
SPX.GI,标普500,1935/8/13,11.67,11.67,11.67,11.67,0,0
SPX.GI,标普500,1935/8/14,11.67,11.67,11.67,11.67,0,0
SPX.GI,标普500,1935/8/15,11.54,11.54,11.54,11.54,0,0
SPX.GI,标普500,1935/8/16,11.64,11.64,11.64,11.64,0,0
SPX.GI,标普500,1935/8/19,11.42,11.42,11.42,11.42,0,0
SPX.GI,标普500,1935/8/20,11.45,11.45,11.45,11.45,0,0
SPX.GI,标普500,1935/8/21,11.55,11.55,11.55,11.55,0,0
SPX.GI,标普500,1935/8/22,11.59,11.59,11.59,11.59,0,0
SPX.GI,标普500,1935/8/23,11.56,11.56,11.56,11.56,0,0
SPX.GI,标普500,1935/8/26,11.46,11.46,11.46,11.46,0,0
SPX.GI,标普500,1935/8/27,11.12,11.12,11.12,11.12,0,0
SPX.GI,标普500,1935/8/28,11.1,11.1,11.1,11.1,0,0
SPX.GI,标普500,1935/8/29,11.17,11.17,11.17,11.17,0,0
SPX.GI,标普500,1935/8/30,11.24,11.24,11.24,11.24,0,0
SPX.GI,标普500,1935/9/3,11.21,11.21,11.21,11.21,0,0
SPX.GI,标普500,1935/9/4,11.36,11.36,11.36,11.36,0,0
SPX.GI,标普500,1935/9/5,11.47,11.47,11.47,11.47,0,0
SPX.GI,标普500,1935/9/6,11.65,11.65,11.65,11.65,0,0
SPX.GI,标普500,1935/9/9,11.76,11.76,11.76,11.76,0,0
SPX.GI,标普500,1935/9/10,11.86,11.86,11.86,11.86,0,0
SPX.GI,标普500,1935/9/11,11.92,11.92,11.92,11.92,0,0
SPX.GI,标普500,1935/9/12,11.78,11.78,11.78,11.78,0,0
SPX.GI,标普500,1935/9/13,11.8,11.8,11.8,11.8,0,0
SPX.GI,标普500,1935/9/16,11.72,11.72,11.72,11.72,0,0
SPX.GI,标普500,1935/9/17,11.72,11.72,11.72,11.72,0,0
SPX.GI,标普500,1935/9/18,11.82,11.82,11.82,11.82,0,0
SPX.GI,标普500,1935/9/19,11.58,11.58,11.58,11.58,0,0
SPX.GI,标普500,1935/9/20,11.26,11.26,11.26,11.26,0,0
SPX.GI,标普500,1935/9/23,11.4,11.4,11.4,11.4,0,0
SPX.GI,标普500,1935/9/24,11.54,11.54,11.54,11.54,0,0
SPX.GI,标普500,1935/9/25,11.59,11.59,11.59,11.59,0,0
SPX.GI,标普500,1935/9/26,11.59,11.59,11.59,11.59,0,0
SPX.GI,标普500,1935/9/27,11.56,11.56,11.56,11.56,0,0
SPX.GI,标普500,1935/9/30,11.59,11.59,11.59,11.59,0,0
SPX.GI,标普500,1935/10/1,11.48,11.48,11.48,11.48,0,0
SPX.GI,标普500,1935/10/2,11.1,11.1,11.1,11.1,0,0
SPX.GI,标普500,1935/10/3,11.26,11.26,11.26,11.26,0,0
SPX.GI,标普500,1935/10/4,11.36,11.36,11.36,11.36,0,0
SPX.GI,标普500,1935/10/7,11.53,11.53,11.53,11.53,0,0
SPX.GI,标普500,1935/10/8,11.45,11.45,11.45,11.45,0,0
SPX.GI,标普500,1935/10/9,11.51,11.51,11.51,11.51,0,0
SPX.GI,标普500,1935/10/10,11.74,11.74,11.74,11.74,0,0
SPX.GI,标普500,1935/10/11,11.75,11.75,11.75,11.75,0,0
SPX.GI,标普500,1935/10/14,11.88,11.88,11.88,11.88,0,0
SPX.GI,标普500,1935/10/15,11.96,11.96,11.96,11.96,0,0
SPX.GI,标普500,1935/10/16,11.91,11.91,11.91,11.91,0,0
SPX.GI,标普500,1935/10/17,11.85,11.85,11.85,11.85,0,0
SPX.GI,标普500,1935/10/18,11.81,11.81,11.81,11.81,0,0
SPX.GI,标普500,1935/10/21,12.19,12.19,12.19,12.19,0,0
SPX.GI,标普500,1935/10/22,12.25,12.25,12.25,12.25,0,0
SPX.GI,标普500,1935/10/23,12.33,12.33,12.33,12.33,0,0
SPX.GI,标普500,1935/10/24,12.31,12.31,12.31,12.31,0,0
SPX.GI,标普500,1935/10/25,12.43,12.43,12.43,12.43,0,0
SPX.GI,标普500,1935/10/28,12.46,12.46,12.46,12.46,0,0
SPX.GI,标普500,1935/10/29,12.45,12.45,12.45,12.45,0,0
SPX.GI,标普500,1935/10/30,12.36,12.36,12.36,12.36,0,0
SPX.GI,标普500,1935/10/31,12.46,12.46,12.46,12.46,0,0
SPX.GI,标普500,1935/11/1,12.61,12.61,12.61,12.61,0,0
SPX.GI,标普500,1935/11/4,12.62,12.62,12.62,12.62,0,0
SPX.GI,标普500,1935/11/6,12.86,12.86,12.86,12.86,0,0
SPX.GI,标普500,1935/11/7,12.81,12.81,12.81,12.81,0,0
SPX.GI,标普500,1935/11/8,12.92,12.92,12.92,12.92,0,0
SPX.GI,标普500,1935/11/12,12.81,12.81,12.81,12.81,0,0
SPX.GI,标普500,1935/11/13,12.96,12.96,12.96,12.96,0,0
SPX.GI,标普500,1935/11/14,13.2,13.2,13.2,13.2,0,0
SPX.GI,标普500,1935/11/15,13.25,13.25,13.25,13.25,0,0
SPX.GI,标普500,1935/11/18,13.28,13.28,13.28,13.28,0,0
SPX.GI,标普500,1935/11/19,13.46,13.46,13.46,13.46,0,0
SPX.GI,标普500,1935/11/20,13.29,13.29,13.29,13.29,0,0
SPX.GI,标普500,1935/11/21,13.42,13.42,13.42,13.42,0,0
SPX.GI,标普500,1935/11/22,13.14,13.14,13.14,13.14,0,0
SPX.GI,标普500,1935/11/25,13.18,13.18,13.18,13.18,0,0
SPX.GI,标普500,1935/11/26,12.99,12.99,12.99,12.99,0,0
SPX.GI,标普500,1935/11/27,13.09,13.09,13.09,13.09,0,0
SPX.GI,标普500,1935/11/29,12.94,12.94,12.94,12.94,0,0
SPX.GI,标普500,1935/12/2,12.75,12.75,12.75,12.75,0,0
SPX.GI,标普500,1935/12/3,13.1,13.1,13.1,13.1,0,0
SPX.GI,标普500,1935/12/4,13.21,13.21,13.21,13.21,0,0
SPX.GI,标普500,1935/12/5,13.18,13.18,13.18,13.18,0,0
SPX.GI,标普500,1935/12/6,13.15,13.15,13.15,13.15,0,0
SPX.GI,标普500,1935/12/9,13.32,13.32,13.32,13.32,0,0
SPX.GI,标普500,1935/12/10,13.09,13.09,13.09,13.09,0,0
SPX.GI,标普500,1935/12/11,13.14,13.14,13.14,13.14,0,0
SPX.GI,标普500,1935/12/12,12.96,12.96,12.96,12.96,0,0
SPX.GI,标普500,1935/12/13,12.84,12.84,12.84,12.84,0,0
SPX.GI,标普500,1935/12/16,12.73,12.73,12.73,12.73,0,0
SPX.GI,标普500,1935/12/17,12.9,12.9,12.9,12.9,0,0
SPX.GI,标普500,1935/12/18,12.86,12.86,12.86,12.86,0,0
SPX.GI,标普500,1935/12/19,12.8,12.8,12.8,12.8,0,0
SPX.GI,标普500,1935/12/20,12.88,12.88,12.88,12.88,0,0
SPX.GI,标普500,1935/12/23,12.96,12.96,12.96,12.96,0,0
SPX.GI,标普500,1935/12/24,13.09,13.09,13.09,13.09,0,0
SPX.GI,标普500,1935/12/26,13.12,13.12,13.12,13.12,0,0
SPX.GI,标普500,1935/12/27,13.11,13.11,13.11,13.11,0,0
SPX.GI,标普500,1935/12/30,13.3,13.3,13.3,13.3,0,0
SPX.GI,标普500,1935/12/31,13.43,13.43,13.43,13.43,0,0
SPX.GI,标普500,1936/1/2,13.4,13.4,13.4,13.4,0,0
SPX.GI,标普500,1936/1/3,13.55,13.55,13.55,13.55,0,0
SPX.GI,标普500,1936/1/6,13.41,13.41,13.41,13.41,0,0
SPX.GI,标普500,1936/1/7,13.62,13.62,13.62,13.62,0,0
SPX.GI,标普500,1936/1/8,13.7,13.7,13.7,13.7,0,0
SPX.GI,标普500,1936/1/9,13.67,13.67,13.67,13.67,0,0
SPX.GI,标普500,1936/1/10,13.78,13.78,13.78,13.78,0,0
SPX.GI,标普500,1936/1/13,13.72,13.72,13.72,13.72,0,0
SPX.GI,标普500,1936/1/14,13.8,13.8,13.8,13.8,0,0
SPX.GI,标普500,1936/1/15,13.71,13.71,13.71,13.71,0,0
SPX.GI,标普500,1936/1/16,13.77,13.77,13.77,13.77,0,0
SPX.GI,标普500,1936/1/17,13.75,13.75,13.75,13.75,0,0
SPX.GI,标普500,1936/1/20,13.52,13.52,13.52,13.52,0,0
SPX.GI,标普500,1936/1/21,13.47,13.47,13.47,13.47,0,0
SPX.GI,标普500,1936/1/22,13.76,13.76,13.76,13.76,0,0
SPX.GI,标普500,1936/1/23,13.91,13.91,13.91,13.91,0,0
SPX.GI,标普500,1936/1/24,13.85,13.85,13.85,13.85,0,0
SPX.GI,标普500,1936/1/27,13.99,13.99,13.99,13.99,0,0
SPX.GI,标普500,1936/1/28,14.01,14.01,14.01,14.01,0,0
SPX.GI,标普500,1936/1/29,14.15,14.15,14.15,14.15,0,0
SPX.GI,标普500,1936/1/30,14.08,14.08,14.08,14.08,0,0
SPX.GI,标普500,1936/1/31,14.31,14.31,14.31,14.31,0,0
SPX.GI,标普500,1936/2/3,14.44,14.44,14.44,14.44,0,0
SPX.GI,标普500,1936/2/4,14.42,14.42,14.42,14.42,0,0
SPX.GI,标普500,1936/2/5,14.37,14.37,14.37,14.37,0,0
SPX.GI,标普500,1936/2/6,14.39,14.39,14.39,14.39,0,0
SPX.GI,标普500,1936/2/7,14.32,14.32,14.32,14.32,0,0
SPX.GI,标普500,1936/2/10,14.43,14.43,14.43,14.43,0,0
SPX.GI,标普500,1936/2/11,14.63,14.63,14.63,14.63,0,0
SPX.GI,标普500,1936/2/13,14.72,14.72,14.72,14.72,0,0
SPX.GI,标普500,1936/2/14,14.66,14.66,14.66,14.66,0,0
SPX.GI,标普500,1936/2/17,14.58,14.58,14.58,14.58,0,0
SPX.GI,标普500,1936/2/18,14.74,14.74,14.74,14.74,0,0
SPX.GI,标普500,1936/2/19,14.64,14.64,14.64,14.64,0,0
SPX.GI,标普500,1936/2/20,14.87,14.87,14.87,14.87,0,0
SPX.GI,标普500,1936/2/21,14.83,14.83,14.83,14.83,0,0
SPX.GI,标普500,1936/2/24,14.69,14.69,14.69,14.69,0,0
SPX.GI,标普500,1936/2/25,14.42,14.42,14.42,14.42,0,0
SPX.GI,标普500,1936/2/26,14.35,14.35,14.35,14.35,0,0
SPX.GI,标普500,1936/2/27,14.69,14.69,14.69,14.69,0,0
SPX.GI,标普500,1936/2/28,14.6,14.6,14.6,14.6,0,0
SPX.GI,标普500,1936/3/2,14.77,14.77,14.77,14.77,0,0
SPX.GI,标普500,1936/3/3,14.98,14.98,14.98,14.98,0,0
SPX.GI,标普500,1936/3/4,15.02,15.02,15.02,15.02,0,0
SPX.GI,标普500,1936/3/5,15.04,15.04,15.04,15.04,0,0
SPX.GI,标普500,1936/3/6,15.1,15.1,15.1,15.1,0,0
SPX.GI,标普500,1936/3/9,14.51,14.51,14.51,14.51,0,0
SPX.GI,标普500,1936/3/10,14.73,14.73,14.73,14.73,0,0
SPX.GI,标普500,1936/3/11,14.88,14.88,14.88,14.88,0,0
SPX.GI,标普500,1936/3/12,14.46,14.46,14.46,14.46,0,0
SPX.GI,标普500,1936/3/13,14.24,14.24,14.24,14.24,0,0
SPX.GI,标普500,1936/3/16,14.57,14.57,14.57,14.57,0,0
SPX.GI,标普500,1936/3/17,14.92,14.92,14.92,14.92,0,0
SPX.GI,标普500,1936/3/18,14.86,14.86,14.86,14.86,0,0
SPX.GI,标普500,1936/3/19,15.06,15.06,15.06,15.06,0,0
SPX.GI,标普500,1936/3/20,15.04,15.04,15.04,15.04,0,0
SPX.GI,标普500,1936/3/23,15.05,15.05,15.05,15.05,0,0
SPX.GI,标普500,1936/3/24,14.97,14.97,14.97,14.97,0,0
SPX.GI,标普500,1936/3/25,15.1,15.1,15.1,15.1,0,0
SPX.GI,标普500,1936/3/26,15.05,15.05,15.05,15.05,0,0
SPX.GI,标普500,1936/3/27,14.82,14.82,14.82,14.82,0,0
SPX.GI,标普500,1936/3/30,14.81,14.81,14.81,14.81,0,0
SPX.GI,标普500,1936/3/31,14.92,14.92,14.92,14.92,0,0
SPX.GI,标普500,1936/4/1,15.19,15.19,15.19,15.19,0,0
SPX.GI,标普500,1936/4/2,15.34,15.34,15.34,15.34,0,0
SPX.GI,标普500,1936/4/3,15.27,15.27,15.27,15.27,0,0
SPX.GI,标普500,1936/4/6,15.51,15.51,15.51,15.51,0,0
SPX.GI,标普500,1936/4/7,15.43,15.43,15.43,15.43,0,0
SPX.GI,标普500,1936/4/8,15.44,15.44,15.44,15.44,0,0
SPX.GI,标普500,1936/4/9,15.39,15.39,15.39,15.39,0,0
SPX.GI,标普500,1936/4/13,15.42,15.42,15.42,15.42,0,0
SPX.GI,标普500,1936/4/14,15.11,15.11,15.11,15.11,0,0
SPX.GI,标普500,1936/4/15,15.26,15.26,15.26,15.26,0,0
SPX.GI,标普500,1936/4/16,15.19,15.19,15.19,15.19,0,0
SPX.GI,标普500,1936/4/17,15.1,15.1,15.1,15.1,0,0
SPX.GI,标普500,1936/4/20,14.62,14.62,14.62,14.62,0,0
SPX.GI,标普500,1936/4/21,14.6,14.6,14.6,14.6,0,0
SPX.GI,标普500,1936/4/22,14.85,14.85,14.85,14.85,0,0
SPX.GI,标普500,1936/4/23,14.4,14.4,14.4,14.4,0,0
SPX.GI,标普500,1936/4/24,14.44,14.44,14.44,14.44,0,0
SPX.GI,标普500,1936/4/27,13.96,13.96,13.96,13.96,0,0
SPX.GI,标普500,1936/4/28,13.94,13.94,13.94,13.94,0,0
SPX.GI,标普500,1936/4/29,13.53,13.53,13.53,13.53,0,0
SPX.GI,标普500,1936/4/30,13.77,13.77,13.77,13.77,0,0
SPX.GI,标普500,1936/5/1,13.87,13.87,13.87,13.87,0,0
SPX.GI,标普500,1936/5/4,13.82,13.82,13.82,13.82,0,0
SPX.GI,标普500,1936/5/5,14.02,14.02,14.02,14.02,0,0
SPX.GI,标普500,1936/5/6,14.18,14.18,14.18,14.18,0,0
SPX.GI,标普500,1936/5/7,13.92,13.92,13.92,13.92,0,0
SPX.GI,标普500,1936/5/8,13.9,13.9,13.9,13.9,0,0
SPX.GI,标普500,1936/5/11,13.86,13.86,13.86,13.86,0,0
SPX.GI,标普500,1936/5/12,13.86,13.86,13.86,13.86,0,0
SPX.GI,标普500,1936/5/13,13.97,13.97,13.97,13.97,0,0
SPX.GI,标普500,1936/5/14,14.29,14.29,14.29,14.29,0,0
SPX.GI,标普500,1936/5/15,14.29,14.29,14.29,14.29,0,0
SPX.GI,标普500,1936/5/18,14.19,14.19,14.19,14.19,0,0
SPX.GI,标普500,1936/5/19,13.85,13.85,13.85,13.85,0,0
SPX.GI,标普500,1936/5/20,13.99,13.99,13.99,13.99,0,0
SPX.GI,标普500,1936/5/21,13.94,13.94,13.94,13.94,0,0
SPX.GI,标普500,1936/5/22,14.09,14.09,14.09,14.09,0,0
SPX.GI,标普500,1936/5/25,14.25,14.25,14.25,14.25,0,0
SPX.GI,标普500,1936/5/26,14.45,14.45,14.45,14.45,0,0
SPX.GI,标普500,1936/5/27,14.42,14.42,14.42,14.42,0,0
SPX.GI,标普500,1936/5/28,14.3,14.3,14.3,14.3,0,0
SPX.GI,标普500,1936/5/29,14.4,14.4,14.4,14.4,0,0
SPX.GI,标普500,1936/6/1,14.39,14.39,14.39,14.39,0,0
SPX.GI,标普500,1936/6/2,14.39,14.39,14.39,14.39,0,0
SPX.GI,标普500,1936/6/3,14.34,14.34,14.34,14.34,0,0
SPX.GI,标普500,1936/6/4,14.13,14.13,14.13,14.13,0,0
SPX.GI,标普500,1936/6/5,14.12,14.12,14.12,14.12,0,0
SPX.GI,标普500,1936/6/8,14.34,14.34,14.34,14.34,0,0
SPX.GI,标普500,1936/6/9,14.48,14.48,14.48,14.48,0,0
SPX.GI,标普500,1936/6/10,14.55,14.55,14.55,14.55,0,0
SPX.GI,标普500,1936/6/11,14.76,14.76,14.76,14.76,0,0
SPX.GI,标普500,1936/6/12,14.59,14.59,14.59,14.59,0,0
SPX.GI,标普500,1936/6/15,14.74,14.74,14.74,14.74,0,0
SPX.GI,标普500,1936/6/16,14.92,14.92,14.92,14.92,0,0
SPX.GI,标普500,1936/6/17,14.85,14.85,14.85,14.85,0,0
SPX.GI,标普500,1936/6/18,14.92,14.92,14.92,14.92,0,0
SPX.GI,标普500,1936/6/19,14.83,14.83,14.83,14.83,0,0
SPX.GI,标普500,1936/6/22,15.07,15.07,15.07,15.07,0,0
SPX.GI,标普500,1936/6/23,15,15,15,15,0,0
SPX.GI,标普500,1936/6/24,15.16,15.16,15.16,15.16,0,0
SPX.GI,标普500,1936/6/25,15,15,15,15,0,0
SPX.GI,标普500,1936/6/26,14.95,14.95,14.95,14.95,0,0
SPX.GI,标普500,1936/6/29,14.89,14.89,14.89,14.89,0,0
SPX.GI,标普500,1936/6/30,14.84,14.84,14.84,14.84,0,0
SPX.GI,标普500,1936/7/1,14.9,14.9,14.9,14.9,0,0
SPX.GI,标普500,1936/7/2,14.88,14.88,14.88,14.88,0,0
SPX.GI,标普500,1936/7/3,15.02,15.02,15.02,15.02,0,0
SPX.GI,标普500,1936/7/6,14.94,14.94,14.94,14.94,0,0
SPX.GI,标普500,1936/7/7,14.81,14.81,14.81,14.81,0,0
SPX.GI,标普500,1936/7/8,14.89,14.89,14.89,14.89,0,0
SPX.GI,标普500,1936/7/9,15.07,15.07,15.07,15.07,0,0
SPX.GI,标普500,1936/7/10,15.35,15.35,15.35,15.35,0,0
SPX.GI,标普500,1936/7/13,15.45,15.45,15.45,15.45,0,0
SPX.GI,标普500,1936/7/14,15.63,15.63,15.63,15.63,0,0
SPX.GI,标普500,1936/7/15,15.64,15.64,15.64,15.64,0,0
SPX.GI,标普500,1936/7/16,15.63,15.63,15.63,15.63,0,0
SPX.GI,标普500,1936/7/17,15.66,15.66,15.66,15.66,0,0
SPX.GI,标普500,1936/7/20,15.83,15.83,15.83,15.83,0,0
SPX.GI,标普500,1936/7/21,15.93,15.93,15.93,15.93,0,0
SPX.GI,标普500,1936/7/22,15.83,15.83,15.83,15.83,0,0
SPX.GI,标普500,1936/7/23,15.89,15.89,15.89,15.89,0,0
SPX.GI,标普500,1936/7/24,15.83,15.83,15.83,15.83,0,0
SPX.GI,标普500,1936/7/27,16.15,16.15,16.15,16.15,0,0
SPX.GI,标普500,1936/7/28,16.12,16.12,16.12,16.12,0,0
SPX.GI,标普500,1936/7/29,15.96,15.96,15.96,15.96,0,0
SPX.GI,标普500,1936/7/30,16.02,16.02,16.02,16.02,0,0
SPX.GI,标普500,1936/7/31,15.85,15.85,15.85,15.85,0,0
SPX.GI,标普500,1936/8/3,15.91,15.91,15.91,15.91,0,0
SPX.GI,标普500,1936/8/4,15.87,15.87,15.87,15.87,0,0
SPX.GI,标普500,1936/8/5,15.77,15.77,15.77,15.77,0,0
SPX.GI,标普500,1936/8/6,15.87,15.87,15.87,15.87,0,0
SPX.GI,标普500,1936/8/7,16.08,16.08,16.08,16.08,0,0
SPX.GI,标普500,1936/8/10,16.2,16.2,16.2,16.2,0,0
SPX.GI,标普500,1936/8/11,16.08,16.08,16.08,16.08,0,0
SPX.GI,标普500,1936/8/12,16.16,16.16,16.16,16.16,0,0
SPX.GI,标普500,1936/8/13,16.08,16.08,16.08,16.08,0,0
SPX.GI,标普500,1936/8/14,15.87,15.87,15.87,15.87,0,0
SPX.GI,标普500,1936/8/17,15.8,15.8,15.8,15.8,0,0
SPX.GI,标普500,1936/8/18,15.81,15.81,15.81,15.81,0,0
SPX.GI,标普500,1936/8/19,15.9,15.9,15.9,15.9,0,0
SPX.GI,标普500,1936/8/20,15.81,15.81,15.81,15.81,0,0
SPX.GI,标普500,1936/8/21,15.32,15.32,15.32,15.32,0,0
SPX.GI,标普500,1936/8/24,15.65,15.65,15.65,15.65,0,0
SPX.GI,标普500,1936/8/25,15.67,15.67,15.67,15.67,0,0
SPX.GI,标普500,1936/8/26,15.55,15.55,15.55,15.55,0,0
SPX.GI,标普500,1936/8/27,15.89,15.89,15.89,15.89,0,0
SPX.GI,标普500,1936/8/28,15.92,15.92,15.92,15.92,0,0
SPX.GI,标普500,1936/8/31,15.99,15.99,15.99,15.99,0,0
SPX.GI,标普500,1936/9/1,15.95,15.95,15.95,15.95,0,0
SPX.GI,标普500,1936/9/2,16.04,16.04,16.04,16.04,0,0
SPX.GI,标普500,1936/9/3,15.95,15.95,15.95,15.95,0,0
SPX.GI,标普500,1936/9/4,16.02,16.02,16.02,16.02,0,0
SPX.GI,标普500,1936/9/8,16.29,16.29,16.29,16.29,0,0
SPX.GI,标普500,1936/9/9,16.17,16.17,16.17,16.17,0,0
SPX.GI,标普500,1936/9/10,16.16,16.16,16.16,16.16,0,0
SPX.GI,标普500,1936/9/11,16.11,16.11,16.11,16.11,0,0
SPX.GI,标普500,1936/9/14,15.96,15.96,15.96,15.96,0,0
SPX.GI,标普500,1936/9/15,15.93,15.93,15.93,15.93,0,0
SPX.GI,标普500,1936/9/16,15.75,15.75,15.75,15.75,0,0
SPX.GI,标普500,1936/9/17,15.87,15.87,15.87,15.87,0,0
SPX.GI,标普500,1936/9/18,16.03,16.03,16.03,16.03,0,0
SPX.GI,标普500,1936/9/21,16.16,16.16,16.16,16.16,0,0
SPX.GI,标普500,1936/9/22,16.22,16.22,16.22,16.22,0,0
SPX.GI,标普500,1936/9/23,16.14,16.14,16.14,16.14,0,0
SPX.GI,标普500,1936/9/24,16.17,16.17,16.17,16.17,0,0
SPX.GI,标普500,1936/9/25,15.88,15.88,15.88,15.88,0,0
SPX.GI,标普500,1936/9/28,16.13,16.13,16.13,16.13,0,0
SPX.GI,标普500,1936/9/29,16.06,16.06,16.06,16.06,0,0
SPX.GI,标普500,1936/9/30,16.01,16.01,16.01,16.01,0,0
SPX.GI,标普500,1936/10/1,16.04,16.04,16.04,16.04,0,0
SPX.GI,标普500,1936/10/2,16.35,16.35,16.35,16.35,0,0
SPX.GI,标普500,1936/10/5,16.53,16.53,16.53,16.53,0,0
SPX.GI,标普500,1936/10/6,16.68,16.68,16.68,16.68,0,0
